Chr	Start	End	Name	Null	Strand	ExcludedBases	Coverage	IntronDepth	IntronDepth25Percentile	IntronDepth50Percentile	IntronDepth75Percentile	ExonToIntronReadsLeft	ExonToIntronReadsRight	IntronDepthFirst50bp	IntronDepthLast50bp	SpliceLeft	SpliceRight	SpliceExact	IRratio	Warnings
2	3318958	3338016	EIPR1/ENSG00000032389/clean	0	-	2422	0	0	0	0	0	0	0	0	0	0	336	0	0	LowCover
2	3319468	3319610	EIPR1/ENSG00000032389/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3338149	3354549	EIPR1/ENSG00000032389/clean	0	-	898	0.0185782	0	0	0	0	7	5	0	5	244	245	244	7.58238e-05	NonUniformIntronCover
2	3354633	3377322	EIPR1/ENSG00000032389/clean	0	-	5560	0.00198494	0	0	0	0	1	0	0	0	353	2	2	5.62302e-06	LowCover
2	3354633	3377647	EIPR1/ENSG00000032389/clean	0	-	5718	0.00196577	0	0	0	0	1	0	0	0	353	352	351	5.56873e-06	-
2	3379839	3387619	TRAPPC12/ENSG00000171853/clean	0	+	47	0.0689254	0	0	0	0	76	0	54.9	0	0	53	0	0.00129879	LowCover
2	3388670	3401776	TRAPPC12/ENSG00000171853/clean	0	+	164	0.12216	0	0	0	0	10	0	1	0	80	85	80	0.00143512	NonUniformIntronCover
2	3389779	3401776	TRAPPC12/ENSG00000171853/clean	0	+	60	0.0928206	0	0	0	0	0	0	0	0	0	85	0	0.00109082	LowCover
2	3401893	3421699	TRAPPC12/ENSG00000171853/clean	0	+	680	0.0673952	0	0	0	0	0	0	0	0	213	0	0	0.000316309	LowCover
2	3401893	3421880	TRAPPC12/ENSG00000171853/clean	0	+	777	0.0671005	0	0	0	0	0	0	0	0	213	203	203	0.000314926	-
2	3421786	3421880	TRAPPC12/ENSG00000171853/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	203	0	0	LowCover
2	3421994	3424524	TRAPPC12/ENSG00000171853/clean	0	+	10	0	0	0	0	0	0	0	0	0	267	277	267	0	-
2	3424663	3443778	TRAPPC12/ENSG00000171853/clean	0	+	1070	0.0506511	0	0	0	0	4	0	0	0	461	464	461	0.00010915	NonUniformIntronCover
2	3443891	3457620	TRAPPC12/ENSG00000171853/clean	0	+	632	0.441246	0.538652	0	0	4	0	5	0	5	457	458	457	0.000962492	NonUniformIntronCover
2	3449477	3457620	TRAPPC12/ENSG00000171853/clean	0	+	240	0.596988	1.66551	0	2	5	0	5	0.4	5	0	458	0	0.0036233	LowCover
2	3457693	3460262	TRAPPC12/ENSG00000171853/clean	0	+	566	0.69346	3.29888	0	3	6	4	1	10.4	0	414	413	413	0.00790532	NonUniformIntronCover
2	3458461	3460262	TRAPPC12/ENSG00000171853/clean	0	+	10	0.66555	3.04463	0	3	5	0	1	4	0	0	413	0	0.00731804	LowCover
2	3460336	3460646	TRAPPC12/ENSG00000171853/clean	0	+	10	0.6	2.25	0	3	3	14	0	8	0	281	0	0	0.00794351	LowCover
2	3460336	3465596	TRAPPC12/ENSG00000171853/clean	0	+	540	0.531144	1.54025	0	2	5	14	0	8	0	281	278	278	0.00545145	NonUniformIntronCover
2	3465695	3467429	TRAPPC12/ENSG00000171853/clean	0	+	23	0.567504	1.63212	0	1	4	6	0	4	0	470	0	0	0.00346057	LowCover
2	3465695	3477691	TRAPPC12/ENSG00000171853/clean	0	+	802	0.763981	4.98079	1	4	10	6	35	4	18.3	470	15	15	0.0104863	MinorIsoform
2	3465708	3478845	TRAPPC12/ENSG00000171853/clean	0	+	953	0.783158	5.79421	1	6	13	4	48	4	57.35	2	573	0	0.0100108	LowCover
2	3472602	3477694	TRAPPC12/ENSG00000171853/clean	0	+	13	0.89112	8.78751	3	9	15	9	35	3.05	19.2	8	469	8	0.0183921	MinorIsoform
2	3477795	3478845	TRAPPC12/ENSG00000171853/clean	0	+	60	1	23.9293	15	24	37	30	48	23.65	57.35	573	573	573	0.0400873	NonUniformIntronCover
2	3478933	3479218	TRAPPC12/ENSG00000171853/clean	0	+	10	1	25.9009	21	26	29	52	22	30.8	22.6	534	534	534	0.0462598	NonUniformIntronCover
2	3478933	3484719	TRAPPC12/ENSG00000171853/clean	0	+	373	0.687604	3.61837	0	4	9	52	2	30.8	2.5	534	0	0	0.00673036	LowCover
2	3499082	3500584	ADI1/ENSG00000182551/clean	0	-	80	0.505626	0.584211	0	1	3	34	1	10.15	1	2571	0	0	0.000196626	LowCover
2	3500993	3513856	ADI1/ENSG00000182551/clean	0	-	80	0.149183	0	0	0	0	85	0	13	0	1757	1757	1757	8.49003e-05	NonUniformIntronCover
2	3513976	3514807	ADI1/ENSG00000182551/clean	0	-	10	1	20.1641	13	21	29	18	18	7.6	15	386	24	24	0.0496453	MinorIsoform
2	3545871	3547930	AC108488.2/ENSG00000255767/clean	0	-	100	0	0	0	0	0	2	0	0	0	561	567	561	0	-
2	3548055	3548639	RNASEH1/ENSG00000171865/clean	0	-	10	0.259582	0	0	0	2	26	0	10.1	0	443	443	443	0.00058562	NonUniformIntronCover
2	3548724	3549057	RNASEH1/ENSG00000171865/clean	0	-	10	0	0	0	0	0	0	0	0	0	323	330	323	0	-
2	3549112	3550372	RNASEH1/ENSG00000171865/clean	0	-	110	0.086087	0	0	0	0	2	0	1	0	307	307	307	0.000280335	-
2	3550472	3552143	RNASEH1/ENSG00000171865/clean	0	-	10	0.134256	0	0	0	0	0	0	0	0	294	294	294	0.000456446	-
2	3552308	3556788	RNASEH1/ENSG00000171865/clean	0	-	90	0.0897494	0	0	0	0	0	0	0	0	346	348	346	0.000257834	-
2	3575684	3575816	RPS7/ENSG00000171863/clean	0	+	10	0.540984	10.26	0	11	24	405	26	0	24	120785	120786	120781	8.49364e-05	NonUniformIntronCover
2	3575888	3576486	RPS7/ENSG00000171863/clean	0	+	10	0.920068	4.79237	3	5	13	2580	1	3	11.95	37277	37167	37167	0.000128545	NonUniformIntronCover
2	3576630	3577709	RPS7/ENSG00000171863/clean	0	+	120	0.748697	3.74805	0	5	6	21	20	0	19	47060	47056	47056	7.96378e-05	NonUniformIntronCover
2	3577774	3580109	RPS7/ENSG00000171863/clean	0	+	10	1	45.6251	30	46	60	45	53	36.65	55.35	30246	30247	30245	0.00150615	-
2	3595168	3604314	COLEC11/ENSG00000118004/clean	0	+	347	0.000568246	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3602023	3603552	COLEC11/ENSG00000118004/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3603661	3604314	COLEC11/ENSG00000118004/clean	0	+	10	0.00777605	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3604470	3605009	COLEC11/ENSG00000118004/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3604470	3613310	COLEC11/ENSG00000118004/clean	0	+	754	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3604470	3637532	COLEC11/ENSG00000118004/clean	0	+	2005	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3604470	3640277	COLEC11/ENSG00000118004/clean	0	+	2087	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3606243	3613310	COLEC11/ENSG00000118004/clean	0	+	80	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3606243	3637532	COLEC11/ENSG00000118004/clean	0	+	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3606243	3640277	COLEC11/ENSG00000118004/clean	0	+	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3613382	3626013	COLEC11/ENSG00000118004/clean	0	+	890	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3613382	3637532	COLEC11/ENSG00000118004/clean	0	+	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3613382	3640277	COLEC11/ENSG00000118004/clean	0	+	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3626092	3637532	COLEC11/ENSG00000118004/clean	0	+	210	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3637604	3640277	COLEC11/ENSG00000118004/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3640331	3643443	COLEC11/ENSG00000118004/clean	0	+	643	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3643539	3643726	COLEC11/ENSG00000118004/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3658294	3671095	ALLC/ENSG00000151360/clean	0	+	220	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3671190	3674074	ALLC/ENSG00000151360/clean	0	+	700	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3674125	3678467	ALLC/ENSG00000151360/clean	0	+	260	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3678555	3679868	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3679994	3681633	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3681713	3682941	ALLC/ENSG00000151360/clean	0	+	220	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3683074	3695716	ALLC/ENSG00000151360/clean	0	+	195	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3695265	3695716	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3695872	3696274	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3696348	3697347	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3697456	3701511	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3701636	3702362	ALLC/ENSG00000151360/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3704038	3708548	DCDC2C/ENSG00000214866/clean	0	+	240	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3708600	3727002	DCDC2C/ENSG00000214866/clean	0	+	222	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3726027	3727002	DCDC2C/ENSG00000214866/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3727079	3741919	DCDC2C/ENSG00000214866/clean	0	+	60	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3727079	3767753	DCDC2C/ENSG00000214866/clean	0	+	560	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3742048	3752762	DCDC2C/ENSG00000214866/clean	0	+	80	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3752900	3754591	DCDC2C/ENSG00000214866/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3754634	3767753	DCDC2C/ENSG00000214866/clean	0	+	100	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3767880	3769048	DCDC2C/ENSG00000214866/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3767880	3769310	DCDC2C/ENSG00000214866/clean	0	+	113	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3769141	3769310	DCDC2C/ENSG00000214866/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3769411	3778815	DCDC2C/ENSG00000214866/clean	0	+	620	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3778884	3785058	DCDC2C/ENSG00000214866/clean	0	+	130	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3785100	3788407	DCDC2C/ENSG00000214866/clean	0	+	340	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3785100	3847153	DCDC2C/ENSG00000214866/clean	0	+	7304	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	3844642	3847153	DCDC2C/ENSG00000214866/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6840678	6861183	CMPK2/ENSG00000134326/clean	0	-	3012	0	0	0	0	0	0	0	0	0	0	3	0	0	LowCover
2	6851683	6861183	CMPK2/ENSG00000134326/clean	0	-	300	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	6861385	6862017	CMPK2/ENSG00000134326/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6861385	6863463	CMPK2/ENSG00000134326/clean	0	-	68	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6863578	6864331	CMPK2/ENSG00000134326/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6863578	6865021	CMPK2/ENSG00000134326/clean	0	-	132	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6866045	6876715	RSAD2/ENSG00000134321/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6866045	6883370	RSAD2/ENSG00000134321/clean	0	+	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6878146	6883370	RSAD2/ENSG00000134321/clean	0	+	268	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6879041	6883370	RSAD2/ENSG00000134321/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6883532	6886934	RSAD2/ENSG00000134321/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6887164	6890175	RSAD2/ENSG00000134321/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6890325	6893670	RSAD2/ENSG00000134321/clean	0	+	60	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6893703	6895777	RSAD2/ENSG00000134321/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6917622	6940947	RNF144A/ENSG00000151692/clean	0	+	858	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6933230	6940947	RNF144A/ENSG00000151692/clean	0	+	320	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6941147	6996915	RNF144A/ENSG00000151692/clean	0	+	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6941147	7020472	RNF144A/ENSG00000151692/clean	0	+	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6978839	6996915	RNF144A/ENSG00000151692/clean	0	+	310	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	6997061	7014453	RNF144A/ENSG00000151692/clean	0	+	190	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7014558	7014711	RNF144A/ENSG00000151692/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7014772	7020472	RNF144A/ENSG00000151692/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7020680	7024368	RNF144A/ENSG00000151692/clean	0	+	98	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7024516	7030125	RNF144A/ENSG00000151692/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7030215	7039628	RNF144A/ENSG00000151692/clean	0	+	310	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	7030215	7068215	RNF144A/ENSG00000151692/clean	0	+	5071	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	8679317	8681490	ID2/ENSG00000115738/clean	0	+	10	0.155802	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	8681565	8681853	ID2/ENSG00000115738/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	8682513	8682842	ID2/ENSG00000115738/clean	0	+	10	1	11.876	9	11	16	13	8	7.1	9.4	117	122	117	0.0887087	-
2	8682906	8683684	ID2/ENSG00000115738/clean	0	+	111	1	10.5393	8	11	22	5	18	1.15	23	166	166	166	0.0596996	NonUniformIntronCover
2	8725599	8726886	KIDINS220/ENSG00000134313/clean	0	-	10	0.346907	0.117417	0	0	1	6	0	6	0	0	0	0	1	LowCover
2	8731982	8733443	KIDINS220/ENSG00000134313/clean	0	-	10	0.0730531	0	0	0	0	4	0	3	0	61	61	61	0.00119616	NonUniformIntronCover
2	8733680	8734654	KIDINS220/ENSG00000134313/clean	0	-	10	0.129668	0	0	0	0	0	0	0	0	29	29	29	0.00445141	-
2	8734753	8736867	KIDINS220/ENSG00000134313/clean	0	-	10	0.0993346	0	0	0	0	0	0	1.1	0	49	49	49	0.00202314	-
2	8736999	8740151	KIDINS220/ENSG00000134313/clean	0	-	10	0.394335	0.371224	0	0	3	0	0	2.75	0.1	35	0	0	0.0111412	LowCover
2	8736999	8747144	KIDINS220/ENSG00000134313/clean	0	-	801	0.171661	0	0	0	0	0	0	2.75	0	35	0	0	0.00488066	LowCover
2	8736999	8750111	KIDINS220/ENSG00000134313/clean	0	-	1728	0.1409	0	0	0	0	0	0	2.75	0	35	79	0	0.00178036	LowCover
2	8740184	8747144	KIDINS220/ENSG00000134313/clean	0	-	758	0.058852	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	8747201	8747886	KIDINS220/ENSG00000134313/known-exon	0	-	10	0	0	0	0	0	0	0	0	0	0	37	0	0	LowCover
2	8748000	8749370	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	79	0	0	0	LowCover
2	8748000	8750111	KIDINS220/ENSG00000134313/clean	0	-	71	0	0	0	0	0	0	0	0	0	79	79	79	0	-
2	8749421	8750111	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	79	0	0	LowCover
2	8750335	8751465	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	27	27	27	0	-
2	8751644	8770669	KIDINS220/ENSG00000134313/clean	0	-	894	0.0338095	0	0	0	0	0	2	0	2	37	37	37	0.000912936	-
2	8757787	8770669	KIDINS220/ENSG00000134313/clean	0	-	290	0.0486817	0	0	0	0	0	2	0	2	0	37	0	0.00131399	LowCover
2	8770832	8776747	KIDINS220/ENSG00000134313/clean	0	-	100	0.0429923	0	0	0	0	0	0	0	0	41	41	41	0.00104749	-
2	8776892	8778638	KIDINS220/ENSG00000134313/clean	0	-	10	0.00288018	0	0	0	0	4	7	0	0	32	32	32	8.99977e-05	NonUniformIntronCover
2	8778727	8778895	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	62	62	62	0	-
2	8779139	8779673	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	40	40	40	0	-
2	8779814	8785740	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	28	28	28	0	-
2	8786030	8786205	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	46	46	46	0	-
2	8786357	8788646	KIDINS220/ENSG00000134313/clean	0	-	100	0.114207	0	0	0	0	0	0	0	0	42	42	42	0.00271185	-
2	8788812	8789879	KIDINS220/ENSG00000134313/clean	0	-	60	0.469712	0.424318	0	0	1	2	0	2	1	27	27	27	0.0170993	-
2	8790059	8791059	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	26	26	26	0	-
2	8791224	8793809	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	23	16	16	0	MinorIsoform
2	8793987	8796770	KIDINS220/ENSG00000134313/clean	0	-	10	0.0447169	0	0	0	0	5	0	0.5	0	21	28	21	0.00159449	MinorIsoform
2	8796869	8798201	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	26	26	26	0	-
2	8798300	8800399	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	16	16	16	0	-
2	8800498	8802929	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	21	21	21	0	-
2	8803127	8806270	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	20	20	20	0	-
2	8806369	8812394	KIDINS220/ENSG00000134313/clean	0	-	180	0.0426005	0	0	0	0	0	0	0	0	17	17	17	0.00249965	-
2	8812493	8813236	KIDINS220/ENSG00000134313/clean	0	-	13	0	0	0	0	0	1	0	0	0	21	22	21	0	-
2	8813335	8817617	KIDINS220/ENSG00000134313/clean	0	-	120	0	0	0	0	0	0	0	0	0	3	3	3	0	LowCover
2	8817716	8818694	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	6	6	6	0	LowCover
2	8818793	8826985	KIDINS220/ENSG00000134313/clean	0	-	321	0	0	0	0	0	0	0	0	0	2	2	2	0	LowCover
2	8827129	8837468	KIDINS220/ENSG00000134313/clean	0	-	10	0	0	0	0	0	0	0	0	0	11	0	0	0	LowCover
2	8858904	8860612	MBOAT2/ENSG00000143797/clean	0	-	10	0	0	0	0	0	9	0	0	0	210	210	210	0	NonUniformIntronCover
2	8860764	8862270	MBOAT2/ENSG00000143797/clean	0	-	10	0.902406	6.31833	2	7	14	8	1	1.05	1	222	4	4	0.0276734	MinorIsoform
2	8860764	8862589	MBOAT2/ENSG00000143797/clean	0	-	72	0.889333	6.38407	2	7	12	8	13	1.05	13	222	223	218	0.0278313	NonUniformIntronCover
2	8862322	8862589	MBOAT2/ENSG00000143797/clean	0	-	10	0.81323	6.94175	4	7	8	8	13	8	13	8	223	5	0.0301892	MinorIsoform
2	8862722	8864169	MBOAT2/ENSG00000143797/clean	0	-	10	0.69659	2.42783	0	2	5	10	2	6.5	2.35	275	278	275	0.00865758	NonUniformIntronCover
2	8864234	8868445	MBOAT2/ENSG00000143797/clean	0	-	10	0.00285646	0	0	0	0	2	0	0	0	238	238	238	1.20018e-05	-
2	8868549	8873107	MBOAT2/ENSG00000143797/clean	0	-	10	0.101363	0	0	0	0	5	0	4	0	254	254	254	0.000398909	NonUniformIntronCover
2	8873300	8876986	MBOAT2/ENSG00000143797/clean	0	-	10	0.131937	0	0	0	0	0	0	0	0	307	0	0	0.000429577	LowCover
2	8877213	8882510	MBOAT2/ENSG00000143797/clean	0	-	270	0.000795703	0	0	0	0	0	1	0	0	340	340	340	2.3403e-06	-
2	8882565	8888017	MBOAT2/ENSG00000143797/clean	0	-	10	0	0	0	0	0	11	0	0	0	259	258	258	0	NonUniformIntronCover
2	8888073	8908620	MBOAT2/ENSG00000143797/clean	0	-	1690	0.13369	0	0	0	0	9	6	0	6	162	168	161	0.000795143	NonUniformIntronCover
2	8908383	8908620	MBOAT2/ENSG00000143797/clean	0	-	10	0.885463	6	6	6	6	6	6	6	6	0	168	0	0.0344828	LowCover
2	8908716	8943186	MBOAT2/ENSG00000143797/clean	0	-	840	0.0349985	0	0	0	0	0	0	0	0	143	139	139	0.000244685	-
2	8943264	8958496	MBOAT2/ENSG00000143797/clean	0	-	200	0.0166312	0	0	0	0	14	0	0	0	75	75	75	0.0002217	NonUniformIntronCover
2	8943264	8974358	MBOAT2/ENSG00000143797/clean	0	-	3936	0.0176744	0	0	0	0	14	0	0	0	75	8	0	0.000235602	LowCover
2	8958642	9003539	MBOAT2/ENSG00000143797/clean	0	-	3827	0.0103238	0	0	0	0	1	0	0	0	37	38	29	0.000271606	-
2	8974435	9003539	MBOAT2/ENSG00000143797/clean	0	-	160	0.0067026	0	0	0	0	0	0	0	0	1	38	1	0.000176353	LowCover
2	9207230	9279316	ASAP2/ENSG00000151693/clean	0	+	1480	0.0966773	0	0	0	0	0	0	0	0	31	60	31	0.0016087	MinorIsoform
2	9279389	9297299	ASAP2/ENSG00000151693/clean	0	+	180	0.0291596	0	0	0	0	0	0	0	0	72	75	72	0.000388644	-
2	9297445	9318523	ASAP2/ENSG00000151693/clean	0	+	220	0.125755	0	0	0	0	2	0	0	0	86	86	86	0.00146013	-
2	9318598	9320287	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	12	0	0	0	94	94	94	0	NonUniformIntronCover
2	9320337	9323120	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	0	0	0	0	85	85	85	0	-
2	9323250	9327825	ASAP2/ENSG00000151693/clean	0	+	10	0.109529	0	0	0	0	0	0	0	0	74	74	74	0.00147793	-
2	9327911	9334737	ASAP2/ENSG00000151693/clean	0	+	70	0	0	0	0	0	0	0	0	0	81	81	81	0	-
2	9334813	9335092	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	0	0	0	0	86	86	86	0	-
2	9335179	9336035	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	6	0	0	0	86	0	0	0	LowCover
2	9335179	9344531	ASAP2/ENSG00000151693/clean	0	+	89	0.0917629	0	0	0	0	6	0	0	0	86	83	83	0.00106587	NonUniformIntronCover
2	9336044	9344531	ASAP2/ENSG00000151693/clean	0	+	70	0.100986	0	0	0	0	0	0	0	0	0	83	0	0.00121522	LowCover
2	9344635	9344730	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	0	0	0	0	69	69	69	0	-
2	9344800	9350807	ASAP2/ENSG00000151693/clean	0	+	10	0.10722	0	0	0	0	0	0	0	0	109	109	109	0.000982706	-
2	9350895	9356046	ASAP2/ENSG00000151693/clean	0	+	10	0.202295	0	0	0	0	1	1	0	0.4	91	100	91	0.00201887	-
2	9356095	9356178	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	0	0	0	0	132	132	132	0	-
2	9356345	9358755	ASAP2/ENSG00000151693/clean	0	+	10	0.207917	0	0	0	0	6	0	6.75	0	126	126	126	0.00164741	NonUniformIntronCover
2	9358889	9368424	ASAP2/ENSG00000151693/clean	0	+	10	0.0262467	0	0	0	0	0	0	0	0	83	83	83	0.000316126	-
2	9368519	9374754	ASAP2/ENSG00000151693/clean	0	+	280	0.0419815	0	0	0	0	0	0	0	0	87	87	87	0.000482314	-
2	9374944	9376907	ASAP2/ENSG00000151693/clean	0	+	10	0.127496	0	0	0	0	0	0	0	0.2	80	80	80	0.00159117	-
2	9376993	9378943	ASAP2/ENSG00000151693/clean	0	+	10	0.128866	0	0	0	0	0	0	0	0	85	85	85	0.00151378	-
2	9379059	9380740	ASAP2/ENSG00000151693/clean	0	+	220	0	0	0	0	0	0	0	0	0	50	50	50	0	-
2	9380808	9385244	ASAP2/ENSG00000151693/clean	0	+	50	0.0661195	0	0	0	0	0	0	0	0	84	84	84	0.000786517	-
2	9385358	9388293	ASAP2/ENSG00000151693/clean	0	+	110	0.438584	0.693192	0	0	3	0	2	0	2	88	88	88	0.00495919	-
2	9388546	9391061	ASAP2/ENSG00000151693/clean	0	+	10	0.344112	0.220339	0	0	2	0	10	0	1	36	13	13	0.00946816	MinorIsoform
2	9388546	9393481	ASAP2/ENSG00000151693/clean	0	+	215	0.408263	0.447034	0	0	2	0	0	0	0	36	38	23	0.0106296	MinorIsoform
2	9391196	9393481	ASAP2/ENSG00000151693/clean	0	+	70	0.480813	0.766629	0	0	3	10	0	0	0	15	38	15	0.0124949	MinorIsoform
2	9393647	9400022	ASAP2/ENSG00000151693/clean	0	+	580	0.236583	0	0	0	0	3	5	0	5	65	65	65	0.00362654	NonUniformIntronCover
2	9400072	9400741	ASAP2/ENSG00000151693/clean	0	+	10	0	0	0	0	0	0	0	0	0	90	90	90	0	-
2	9400830	9401273	ASAP2/ENSG00000151693/clean	0	+	10	0.210162	0	0	0	0	0	2	0	2	104	104	104	0.00201671	-
2	9401396	9403252	ASAP2/ENSG00000151693/clean	0	+	10	0.479957	0.944595	0	0	4	0	0	0	0	108	108	108	0.00442438	-
